POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Owner,0,0,1,BHK,557.362880490189,1,1,"Shirgaon,Palghar",19.69589,72.71526999999999,18.184260034632654
Dealer,0,1,2,BHK,1094.9930160851966,1,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,50.62574938501689
Dealer,0,1,3,BHK,1482.671029615278,1,0,"Harni,Vadodara",22.337395,73.225215,41.70772244571913
Owner,0,0,2,BHK,1162.936518103518,1,1,"Anand Nagar,Visakhapatnam",18.476532,73.820689,43.27772516088542
Dealer,0,0,3,BHK,1510.0759209640535,1,1,"Chinar Park,Kolkata",22.623598,88.441186,66.87499122919913
Owner,0,0,2,BHK,1120.7568446856187,1,1,"Jagatpura,Jaipur",26.832353,75.841749,24.27974143791099
Owner,0,1,2,BHK,875.6689078719935,1,1,"Agrahara Badavane,Bangalore",13.096108,77.627179,36.37428676980756
Owner,0,0,2,BHK,1030.9460607781998,1,1,"Satavahana Nagar,Eluru",16.7,81.1,30.2025904504356
Owner,0,0,4,BHK,2901.0594846602885,1,1,"Journalist Colony,Kochi",9.930471,76.271273,132.79032700003444
Dealer,0,0,4,BHK,3183.9659868042354,1,1,"Whitefield,Bangalore",12.9958935,77.761394,246.55291484886558
Dealer,0,0,2,BHK,1120.9170102593107,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,70.43890753120652
Dealer,1,1,3,BHK,986.4166059025932,0,0,"Baner,Maharashtra",18.558319,73.77588,107.38321704935598
Dealer,0,0,3,BHK,1677.139704554931,1,1,"Chandralok Colony,Indore",28.740668,77.755976,61.24897957095558
Owner,0,0,3,BHK,1585.9623301646889,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,100.81871097281831
Owner,0,1,1,BHK,654.6593534045996,1,1,"Kirkatwadi,Pune",18.437138,73.794801,32.32573515081879
Dealer,0,0,2,BHK,1138.5655494775388,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,30.826952189412363
Dealer,0,1,3,BHK,2706.1774484434604,1,1,"Sector-108 Noida,Noida",28.526624,77.37671800000001,198.2460230682814
Dealer,0,0,2,BHK,946.0881654150255,1,1,"Bevarly Park,Lalitpur",24.69028,78.41889,75.32931781176966
Dealer,0,0,3,BHK,1296.529529319404,1,1,"MGB Mall,Nellore",14.433329999999998,79.96667,48.13872429555681
Owner,0,0,2,BHK,727.7176566075851,1,1,"Madhavaram,Chennai",13.138566,80.234522,42.61349975811488
Owner,0,0,2,BHK,1189.9320563139192,1,1,"Ankleshwar,Bharuch",21.6,73.0,23.67362675125972
Dealer,0,0,1,BHK,638.3766454192876,1,1,"Anand Nagar,Pune",18.476532,73.820689,54.515206384484586
Dealer,0,0,2,BHK,715.544210826975,1,1,"Maheshtala,Kolkata",22.486821,88.233267,34.903292228369146
Owner,0,0,3,BHK,1291.440499515388,1,1,"Devanahalli,Bangalore",13.23,77.7,71.22369954698745
Owner,0,0,2,BHK,1006.5448774128355,1,1,"Mallikarjuna Colony,Secunderabad",17.45,78.5,32.68562947337146
Owner,1,1,2,BHK,801.5419025837647,0,1,"Mihan,Nagpur",21.15389,79.08306,46.75913734055426
Dealer,0,0,1,BHK,616.822791997932,1,1,"Vaishali Nagar,Lalitpur",26.91868,75.750399,96.26077968240655
Owner,0,1,2,BHK,931.664967070827,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,48.09936251085399
Dealer,0,0,3,BHK,1590.466700424175,1,1,"Sector 89 Faridabad,Faridabad",28.431903,77.36482099999999,44.49230499879494
Dealer,0,0,2,BHK,1152.3463780070003,1,1,"mantralaya,Lalitpur",24.69028,78.41889,434.82094136366646
Dealer,0,0,3,BHK,1157.9118555951654,1,1,"Samata Nagar,Maharashtra",19.206252,72.962035,165.7096876001691
Dealer,0,0,3,BHK,1263.39721901392,1,1,"Thane West,Maharashtra",19.18,72.96333,181.690567354629
Dealer,0,0,3,BHK,1628.6089562102702,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,60.202691344879376
Dealer,0,0,2,BHK,1025.5097584228595,1,1,"Sector 20 Ulwe,Lalitpur",28.5822,77.3293,62.52590763536619
Owner,0,0,3,BHK,2296.83581891611,1,1,"Rachenahalli,Bangalore",13.219742000000002,76.698537,223.88078410744907
Dealer,0,0,4,BHK,3593.1706737074865,1,1,"Ambedkar Nagar,Bangalore",13.019578,77.017574,288.2319247997927
Dealer,0,0,2,BHK,1294.0119420611745,1,1,"Sector 84 Faridabad,Faridabad",28.40473,77.367514,47.404384526567995
Dealer,1,1,2,BHK,651.6525172017278,0,0,"Goregaon (East),Maharashtra",19.1615,72.8731,142.60843495434972
Dealer,1,1,3,BHK,941.0332368137218,0,1,"Fatehabad Road,Agra",27.1,78.19,20.496540254556738
Dealer,0,1,3,BHK,758.5098735181751,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,28.91967808404639
Dealer,0,0,3,BHK,1570.129315968505,1,1,"Madurdaha,Kolkata",22.54111,88.33778000000001,68.78116250485978
Owner,0,0,8,BHK,4013.7493875728806,1,1,"Sector-7 Mansarovar,Jaipur",26.8626,75.7633,348.4440693713016
Dealer,0,0,4,BHK,1794.0229953236371,1,1,"Indirapuram,Ghaziabad",28.63676,77.36315,107.61802244887267
Dealer,1,1,3,BHK,137816.25779498875,0,0,"Electronics City Phase 1,Bangalore",12.840956,77.659441,9238.18108920335
Dealer,0,0,3,BHK,1697.030987787761,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,90.38488334399275
Dealer,1,1,3,BHK,1049.4937998454875,0,1,"Sector 89 Faridabad,Faridabad",28.431903,77.36482099999999,28.51097242229323
Owner,0,0,1,BHK,399.2360115210493,1,1,"Anand Vihar,Ghaziabad",28.825417,77.563644,21.210839878390395
Dealer,1,1,3,BHK,1284.782633691462,0,1,"Munnekollal,Bangalore",12.96991,77.59796,72.77377276060876
Owner,0,1,3,BHK,1492.594304082995,1,1,"Rupaspur,Patna",25.512518,85.184112,58.1013155848522
Dealer,0,0,3,BHK,2220.333190902454,1,1,"Thevara,Kochi",9.935413,76.298608,178.15207096746684
Owner,0,0,2,BHK,1354.8163554529322,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,69.25586090736952
Dealer,0,1,2,BHK,1096.920386719519,1,1,"Sholinganallur,Chennai",12.90015,80.22791,62.41901358178421
Owner,0,0,1,BHK,556.8792548399322,1,1,"Pimpri Chinchwad,Pune",18.61862,73.80373,42.23447843382007
Dealer,0,0,3,BHK,1420.3263999211872,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,41.914283123967834
Dealer,0,1,3,BHK,950.7847394036713,1,1,"Kanjur Marg (East),Lalitpur",24.69028,78.41889,249.3793000317806
Owner,0,0,3,BHK,1220.4799562029061,1,1,"Sanjay nagar,Bangalore",13.0352,77.5772,121.05025231456327
Dealer,0,0,3,BHK,1455.8754081196246,1,1,"Kharghar,Maharashtra",19.038205,73.06612,137.01532063203206
Dealer,0,0,2,BHK,1195.1848631373468,1,1,"Kandivali (East),Mumbai",19.1955,72.8728,230.43886642679985
Owner,0,1,3,BHK,3158.7922377700543,1,1,"Sector-88 Mohali,Mohali",30.684523,76.691728,98.96171400631685
Owner,0,0,2,BHK,1080.8139748479316,1,1,"Kalol,Gandhinagar",23.2257,72.51679,15.880787668394326
Dealer,1,0,1,BHK,507.9113611499531,0,1,"Ankurhati,Kolkata",22.608638,88.238067,13.098059570329607
Dealer,0,0,1,BHK,666.2936918117508,1,1,"Sector 17 Ulwe,Maharashtra",18.964489,73.019574,46.5563269549393
Dealer,1,1,2,BHK,1150.0960903747696,0,1,"Electronic City,Bangalore",12.8458,77.6727,76.22670842733372
Owner,0,0,2,BHK,1200.6715009160541,1,1,"Vaishali Extension,Ghaziabad",28.651287,77.347732,92.08402401581476
Dealer,0,1,3,BHK,2337.7520481256333,1,1,"Sector 81 Faridabad,Faridabad",28.392679,77.344375,111.02377106611304
Owner,0,0,2,BHK,1018.5573999454987,1,1,"Bhagyalakshmi Avenue,Bangalore",12.96991,77.59796,37.52959530298638
Owner,0,0,3,BHK,1874.591011313233,1,1,"Kanakapura Road, Uttarahalli,Bangalore",12.896796,77.5724,88.4845779702561
Dealer,0,0,1,BHK,726.0683338890622,1,1,"Bhekrai Nagar,Pune",18.52783,73.875757,23.601311374501034
Owner,0,0,2,BHK,794.2216705646281,1,1,"Junwani,Bhilai",21.201983,81.374348,15.043499831035403
Dealer,0,0,3,BHK,2008.005387127348,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,118.92172799566754
Dealer,1,1,3,BHK,902.079717822912,0,0,"Bhadra Nagar,Maharashtra",20.742166,80.104602,95.2805791603046
Dealer,0,0,2,BHK,930.4610555801743,1,1,"Sector-82 Gurgaon,Gurgaon",28.392686,76.959391,66.37975566007576
Dealer,0,0,2,BHK,1236.8998964686123,1,1,"Raheja Vihar,Maharashtra",18.930697,72.82609000000001,215.12589217463992
Dealer,0,1,2,BHK,620.08853652979,1,1,"Kovur,Chennai",13.011583,80.123114,30.348093167203363
Dealer,0,0,3,BHK,1474.3079151557563,1,1,"Mowa,Raipur",21.2751,81.66765,45.36771051946713
Dealer,1,0,2,BHK,774.2722184028596,0,1,"Sector V - Salt Lake,Kolkata",22.54111,88.33778000000001,29.089024240780663
Owner,0,0,3,BHK,1238.8343982187362,1,1,"Apna Ghar Shalimar,Alwar",27.56246,76.625,26.86458654547181
Dealer,0,0,3,BHK,1672.3114086973105,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,55.901910564540785
Dealer,0,1,3,BHK,1923.6500102664147,1,1,"Sector 81 Faridabad,Faridabad",28.392679,77.344375,89.2406022833765
Owner,0,0,2,BHK,1022.2468619326053,1,1,"Uppal,Secunderabad",17.4058,78.5591,52.487572366425226
Dealer,0,0,3,BHK,2040.72378851998,1,1,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,174.39555633325887
Dealer,0,0,3,BHK,1903.6172518307822,1,1,"Ambalipura,Bangalore",12.915026,77.668562,155.37712787219232
Owner,0,0,2,BHK,850.5407377864192,1,1,"dabolim,Goa",15.384909,73.850001,36.23814318578351
Dealer,0,0,2,BHK,1060.4799974468092,1,1,"Malad (East),Lalitpur",19.1758,72.8643,173.95176118807254
Owner,1,0,1,BHK,450.82211547961225,0,1,"Lalarpura,Jaipur",26.91667,75.86667,10.55223715689319
Owner,0,0,3,BHK,1447.3319964399716,1,1,"Periyar Nagar,Kochi",9.369511,78.81836700000001,61.542234305473265
Owner,0,0,2,BHK,1260.5297827816817,1,1,"Karamsad,Anand",22.55,72.9,31.22132361378714
Dealer,1,1,3,BHK,2358.8310118615673,0,1,"Vesu,Surat",21.143354,72.770931,117.4932116165423
Dealer,0,0,1,BHK,559.9955795933254,1,1,"Ghorpadi,Pune",18.520209,73.90506500000001,44.8616538157488
Dealer,1,1,2,BHK,589.7479015803985,0,0,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,78.8440076650835
Dealer,0,0,2,BHK,1481.4246410842482,1,1,"Siddhartha Layout,Mysore",11.926264,76.954324,71.95280711608541
Owner,0,0,2,BHK,969.5741987918881,1,1,"Sayan,Surat",21.31694,72.87778,11.787937278948897
Dealer,0,0,1,BHK,648.5217602876825,1,1,"Sector 20 Ulwe,Maharashtra",18.964489,73.019574,52.373553321280234
Dealer,0,0,3,BHK,1180.8999637646775,1,1,"Kamalgazi,Kolkata",22.54111,88.33778000000001,40.09832443127254
Owner,0,0,1,BHK,501.815430124788,1,1,"Vadgaon,Pune",18.465312,73.83322199999999,18.660396716197884
Owner,0,0,3,BHK,1590.8905269329393,1,1,"Pal Gam,Surat",21.189685,72.841062,59.139340502078134
Builder,0,0,3,BHK,1747.8152944432998,1,0,"Amar Shaheed Path,Lucknow",26.75,81.0,97.30818127790026
Dealer,0,1,5,BHK,6564.935632344499,1,1,"JP Nagar,Bangalore",12.905368,77.580403,839.4558994556031
Dealer,1,0,3,BHK,1372.9856898312232,0,1,"Tangra,Kolkata",22.55,88.3833,95.76684806893569
Dealer,0,1,3,BHK,1577.5886764505244,1,1,"Horamavu Agara,Bangalore",13.0318,77.6583,109.89631026922369
Dealer,0,0,3,BHK,844.0737088037106,1,1,"Borsi,Durg",21.163131,81.306849,18.695246846851187
Owner,0,0,2,BHK,617.6810577838522,1,1,"Ratan Lal Nagar,Kanpur",26.44589,80.28938199999999,25.34401901302145
Dealer,0,1,3,BHK,1227.9751365521497,1,1,"Sector-134 Noida,Noida",28.5041,77.381557,45.549869291699316
Owner,0,0,3,BHK,1096.7240330313093,1,1,"Radha Nagar,Asansol",23.689295,86.937124,26.77477402635808
Dealer,0,0,3,BHK,1926.6477868332017,1,1,"Hennur Road,Bangalore",13.0306,77.6485,133.29209945340338
Owner,0,0,1,BHK,822.9451578409968,1,1,"Kalwar Road,Jaipur",26.9883,75.5846,28.56870786656222
Dealer,0,0,2,BHK,1086.4940222876082,1,1,"Alto Porvorim,Goa",48.134195,11.584111,80.3332672880881
Owner,0,0,2,BHK,1276.9774861251572,1,1,"Peelamedu,Coimbatore",11.03143,77.01262,64.94161380435077
Dealer,0,0,3,BHK,1735.5779811304487,1,1,"Althan,Surat",21.151992,72.81002,61.091836627943586
Owner,0,0,3,BHK,1100.0972703707055,1,1,"Sanjay Nagar,Ghaziabad",28.695519,77.45466400000001,44.25490221830195
Dealer,0,0,3,BHK,1554.0583994420806,1,1,"R.S.Puram,Coimbatore",11.013061,76.950136,86.32410971060146
Builder,1,0,3,BHK,1046.3806997613492,0,0,"Dum Dum Cantt.,Kolkata",22.648322,88.4431525,35.091281533874515
Dealer,0,0,3,BHK,1661.4022560830144,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,37.02850017950311
Dealer,0,0,2,BHK,1092.7774397437515,1,1,"Vijay Park,Mumbai",19.26941,72.966637,100.78687192028133
Owner,0,0,1,BHK,653.1432506715548,1,1,"Maruti Mandir,Ratnagiri",16.98333,73.3,18.14896297906921
Dealer,1,1,2,BHK,1162.4695193537555,0,1,"Kanjur Marg (East),Maharashtra",18.96,72.82,159.50638319127023
Dealer,0,0,3,BHK,1724.9408484630526,1,1,"Sector-20 Panchkula,Panchkula",30.6665,76.8625,56.14703566260167
Owner,0,0,4,BHK,2109.4806702029855,1,1,"5th Block Jayanagar,Bangalore",12.925,77.595,268.541245372929
Dealer,0,0,3,BHK,1668.7043435083954,1,1,"Action Area II,Kolkata",22.54111,88.33778000000001,76.86992161898131
Dealer,1,1,4,BHK,1760.8310728912038,0,1,"Prabhadevi,Mumbai",19.0164,72.8294,817.7876855331994
Dealer,1,0,3,BHK,1336.5307481192754,0,1,"Morabadi,Ranchi",23.398893,85.335374,62.30094045947666
Owner,0,0,1,BHK,81.44497926175706,1,1,"Nhare Pune,Pune",18.52361,73.84778,24.099460641148596
Dealer,0,0,3,BHK,2161.5649805247976,1,1,"Shedge Vasti,Pune",18.545565,74.59566099999999,141.46874088319294
Dealer,0,1,3,BHK,2804.6272024330765,1,1,"Kharadi,Pune",18.5438,73.9438,208.73544178789442
Owner,0,0,2,BHK,426.89897513492605,1,1,"Sector-23 Sanjay Nagar,Ghaziabad",28.695519,77.45466400000001,16.973660967591652
Dealer,0,0,3,BHK,1538.4697070493164,1,1,"Jyoti Nagar,Siliguri",29.974075,76.84109699999999,52.84917809307843
Owner,0,0,2,BHK,868.362768075293,1,1,"Wagdara,Nagpur",21.079055,78.984696,17.53998174928794
Dealer,0,0,1,BHK,630.3502641984647,1,1,"Tawri Pada,Maharashtra",18.96,72.82,39.217070535763156
Dealer,0,1,3,BHK,2185.263588567868,1,1,"Sector-108 Gurgaon,Gurgaon",28.514348,76.983292,119.87012990664456
Builder,0,0,3,BHK,3310.28516079021,1,0,"Shakti Nagar,Kota",28.67976,77.195518,77.20574298367998
Dealer,0,0,2,BHK,1226.2726770364766,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,29.385862738735852
Owner,0,0,4,BHK,1462.5179855468984,1,1,"BataNagar,Kolkata",22.50686,88.223965,70.17031238966207
Dealer,1,0,3,BHK,1221.571838061426,0,1,"Fartabad,Kolkata",22.54111,88.33778000000001,36.86336327584913
Dealer,0,1,2,BHK,1346.3806525065652,1,1,"Whitefield,Bangalore",12.9958935,77.761394,93.73681852230656
Owner,0,0,3,BHK,1662.9483802052082,1,1,"Kodigehaali,Bangalore",13.0583,77.5732,86.00799923112652
Dealer,1,1,2,BHK,1083.6950878670368,0,1,"Panvel,Mumbai",18.966114,73.148278,84.91590654683559
Dealer,1,0,2,BHK,855.2269246688395,0,1,"Mandaveli,Chennai",13.09,80.27,119.84840654659284
Dealer,0,0,3,BHK,1433.7521515860672,1,1,"Sector-76 Noida,Noida",28.567633,77.383124,68.0655783975524
Dealer,0,0,2,BHK,940.0115503310767,1,1,"Malad (West),Mumbai",19.1849,72.8347,143.01963683812048
Dealer,0,0,1,BHK,449.30515952351175,1,1,"Sector-46 Seawoods,Lalitpur",28.553331,77.361836,63.36733030017385
Owner,0,0,2,BHK,450.9219521220584,1,1,"Gotri,Vadodara",22.312358,73.145436,30.148403327274316
Dealer,0,0,3,BHK,1260.2315696708552,1,1,"Sector-48 Chandigarh,Chandigarh",30.690115,76.759652,97.10277720350209
Dealer,0,1,2,BHK,961.5727436383349,1,1,"Kanjur marg (west),Lalitpur",24.69028,78.41889,161.13598418526735
Dealer,0,1,1,BHK,531.8787935665174,1,1,"Ravet,Pune",18.651598,73.735448,35.10899252442192
Dealer,0,0,6,BHK,6059.12331557768,1,1,"Shiv Sagar Estate,Maharashtra",19.098373,72.84622,5837.010071168869
Dealer,0,0,3,BHK,1904.7113331791363,1,1,"Magarpatta,Pune",18.510861,73.926175,153.32993519004634
Owner,1,0,2,BHK,1187.9163326861142,0,1,"Manewada,Nagpur",21.093676,79.111965,34.136262508585276
Dealer,0,0,5,BHK,4824.780313825965,1,1,"Jodhpur Park,Kolkata",22.506447,88.363636,602.2951247594441
Owner,0,0,2,BHK,711.887012946993,1,1,"Byagadadhenahalli,Bangalore",12.758604,77.700377,45.49513400561148
Dealer,0,0,3,BHK,2437.3798875987054,1,1,"Lal Kothi,Jaipur",26.892122,75.799966,156.47406117934966
Dealer,0,0,2,BHK,1180.354161086149,1,1,"Ulwe,Mumbai",18.973908,73.02510600000001,78.89580999062383
Dealer,0,1,3,BHK,1831.4845745347568,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,46.97036412972223
Dealer,0,0,3,BHK,1337.361002914172,1,1,"Chitrakoot,Jaipur",26.91667,75.86667,60.757203956950825
Owner,0,0,3,BHK,1242.5643829754156,1,1,"Kalwar Road,Jaipur",26.9883,75.5846,23.2883135989411
Dealer,1,1,4,BHK,1951.4158650428199,0,0,"Porur,Chennai",13.03478,80.15586,100.93207493335919
Dealer,0,1,3,BHK,1160.3730924036056,1,1,"Chandapura,Bangalore",12.80009,77.71181999999999,39.64508953182352
Owner,0,0,2,BHK,1154.4899954931507,1,1,"Whitefield,Bangalore",12.9958935,77.761394,63.202465732855764
Owner,0,0,3,BHK,1415.6507981319262,1,1,"Old Padra Road,Vadodara",22.23,73.08,54.41908867604142
Dealer,0,0,3,BHK,1817.8490081143036,1,1,"Jessore Road,Kolkata",22.54111,88.33778000000001,102.24664558807135
Owner,0,0,3,BHK,1744.6263895825625,1,1,"Dundahera,Ghaziabad",28.630742,77.446166,66.62217508342661
Dealer,0,1,3,BHK,1302.2793408788,1,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,74.47266426088898
Dealer,0,0,3,BHK,1896.7397159484758,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,64.61722196519126
Dealer,0,1,2,BHK,1153.792895245329,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,54.22353256363293
Owner,0,0,3,BHK,1000.6524992313091,1,1,"Shalimar garden,Ghaziabad",28.686091,77.334644,72.33959144987897
Dealer,0,1,3,BHK,1857.9861185592579,1,1,"Sas Nagar,Mohali",30.682453,76.75695999999999,59.548808926314734
Dealer,0,0,2,BHK,833.9761954632627,1,1,"Shalimar garden,Ghaziabad",28.686091,77.334644,23.63183976199287
Dealer,1,1,3,BHK,1262.7995156749137,0,1,"Moshi,Pune",18.669919,73.853723,83.38222818175207
Dealer,0,0,3,BHK,1453.04803177621,1,1,"Suraksha Nagar,Bangalore",20.098413,79.10786,75.85085926471606
Owner,0,0,3,BHK,1553.2950049858914,1,1,"Sector-93 Noida,Noida",28.5216,77.3863,96.9058907327711
Dealer,0,0,3,BHK,1663.8091328751836,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,43.05367199256627
Dealer,1,1,2,BHK,872.7605941553596,0,1,"Mulund (West),Mumbai",19.1759,72.9522,155.5228837295616
Owner,0,0,2,BHK,963.6918640972941,1,1,"Kalyanpur,Rudrapur",29.296099,78.858737,11.800316468057591
Dealer,0,0,3,BHK,1691.3442208204665,1,1,"Chesayar Home Road,Ranchi",43.7363652,-79.465604,79.27090974341266
Builder,0,1,1,BHK,493.885685711865,1,0,"Ambernath East,Mumbai",18.96,72.82,27.57694878687711
Dealer,0,0,3,BHK,1528.3173258632355,1,1,"Bellandur,Bangalore",12.9255,77.6765,78.33442539758103
Dealer,1,1,2,BHK,1378.9610255537666,0,1,"Vesu,Surat",21.143354,72.770931,59.38607543729131
Dealer,0,0,2,BHK,1143.7306744024875,1,1,"Sector-53 Noida,Noida",28.593566,77.362752,63.329637143112585
Dealer,1,1,1,BHK,604.3551648857249,0,1,"Ranjnoli,Lalitpur",24.69028,78.41889,41.80128696810559
Owner,0,0,3,BHK,1370.8973096791879,1,1,"Bharathiyar Street, S.S.Colony,Madurai",9.91966,78.11939,69.47191518742393
Dealer,1,1,4,BHK,146341.42662201085,0,0,"Bhayli,Vadodara",22.288976,73.128222,6916.130309570085
Dealer,0,0,3,BHK,1261.6718846865388,1,1,"Prince Anwar Shah Rd.,Kolkata",22.56972,88.36972,76.02713959796793
Dealer,0,1,2,BHK,1176.073501487553,1,0,"IIM Road,Lucknow",21.0,77.0,46.81356667927169
Owner,0,1,2,BHK,1145.3642844967126,1,1,"Vemali,Vadodara",22.35962,73.187321,40.40523729834713
Owner,0,0,3,BHK,1386.8171447992834,1,1,"B Narayanapura,Bangalore",13.338634,77.759291,93.37098519035172
Dealer,0,0,2,BHK,1482.8137399787306,1,1,"NIBM,Pune",18.475864,73.89000899999999,67.04112954366504
Owner,0,0,3,BHK,1729.953961722299,1,1,"Kasavanahalli, Sarjapura Road,Bangalore",12.86,77.786,86.09145424402443
Owner,0,1,2,BHK,1135.980177555166,1,1,"Ahinsa Khand 2,Ghaziabad",28.9196,76.8972,54.335879599172
Owner,0,0,3,BHK,2200.3927409360094,1,1,"Lazar Layout,Bangalore",12.96991,77.59796,112.512498653547
Dealer,1,1,2,BHK,1047.9168632310325,0,1,"Mulund (West),Lalitpur",19.1759,72.9522,140.65517190147074
Owner,0,1,2,BHK,1185.397928349776,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,50.69093169957974
Owner,0,0,4,BHK,2071.9721816364854,1,1,"Jalandhar hights,Jalandhar",31.32556,75.57916999999999,60.55978288216132
Owner,0,0,2,BHK,877.6513668078824,1,1,"Karambakkam,Chennai",13.08389,80.27,57.889156316959195
Dealer,0,0,2,BHK,1068.7823751577462,1,1,"Anand Nagar,Mumbai",18.651819,72.875701,94.00804617976794
Dealer,0,0,3,BHK,1618.0023565453514,1,1,"Sector-37 Noida,Noida",28.5688,77.3425,97.35955783122868
Dealer,0,1,3,BHK,2217.481007815012,1,1,"Goregaon (East),Lalitpur",19.1615,72.8731,412.22404076859743
Dealer,0,0,3,BHK,1563.4648531319415,1,0,"Ahinsa Khand 1,Ghaziabad",28.9196,76.8972,98.16448597895723
Dealer,0,0,2,BHK,1075.0085586145842,1,1,"Sector-35E Kharghar,Maharashtra",18.96,72.82,104.1577690495814
Dealer,0,0,2,BHK,852.1417116426476,1,1,"Airport,Kolkata",22.648322,88.4431525,27.15034426018845
Owner,0,0,2,BHK,1098.7086406038823,1,1,"Hanuman Nagar,Belgaum",15.875352,74.487454,39.69998747846841
Dealer,0,0,1,BHK,652.0453952038661,1,1,"Khadakpada,Lalitpur",24.69028,78.41889,42.43671440331765
Dealer,0,0,2,BHK,1203.1293281072842,1,1,"Indirapuram,Ghaziabad",28.63676,77.36315,54.53340088948879
Dealer,0,1,3,BHK,1863.3047765336853,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,63.39877360807473
Dealer,0,0,2,BHK,1131.1737902999632,1,1,"Jessore Road,Kolkata",22.54111,88.33778000000001,65.00529472139489
Dealer,0,0,2,BHK,1195.2405060107928,1,1,"Palanpur,Surat",21.17,72.83,39.49594326972006
Dealer,0,0,3,BHK,1799.5956463171387,1,1,"Sector-66 Gurgaon,Gurgaon",28.398408,77.056504,152.30522312600192
Dealer,0,0,3,BHK,1485.9557330280418,1,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,38.20068777281834
Dealer,0,0,2,BHK,1358.246083166657,1,1,"Yeshwanthpur,Bangalore",12.96991,77.59796,109.24198518527741
Dealer,1,1,2,BHK,643.4894855531005,0,0,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,106.18671412303087
Owner,0,0,2,BHK,1207.6894650161348,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,36.610691604312635
Dealer,1,0,2,BHK,1246.383977097696,0,1,"Wardha Road IT Park,Lalitpur",30.727858,76.846594,19.36483742555668
Owner,1,0,2,BHK,997.7841759540961,0,1,"Aganampudi,Visakhapatnam",17.688979999999997,83.12689,28.83848886123556
Owner,0,0,2,BHK,755.1734599686272,1,1,"Gomti Nagar Extension,Lucknow",21.0,77.0,34.647759006344224
Owner,0,0,4,BHK,4046.6599382450117,1,1,"Kasavanhalli,Bangalore",12.9077,77.6755,311.7280905753987
Dealer,0,0,3,BHK,1753.7425249423634,1,1,"Adajan,Surat",24.395822,78.989627,82.83727860712932
Owner,0,0,3,BHK,1381.608617853497,1,1,"Aliganj,Lucknow",26.901749,80.947037,65.53493243070463
Dealer,1,1,3,BHK,1519.3621015076278,0,1,"Patia,Bhubaneswar",20.353795,85.82101999999999,62.5828958890893
Dealer,1,1,3,BHK,1051.256070952972,0,1,"Yelahanka,Bangalore",13.11389,77.59833,65.41911457952877
Owner,0,0,1,BHK,652.8050348985719,1,1,"Vijay Nagar,Hubli",15.446553,74.978049,14.853135902006562
Dealer,0,1,3,BHK,1876.0705961451265,1,1,"Binny Pete,Bangalore",12.96991,77.59796,150.74711015707865
Dealer,0,0,2,BHK,929.8977217450858,1,1,"Subhash Nagar,Maharashtra",21.122092,79.045277,149.68927072542576
Dealer,0,0,2,BHK,1129.7513144456045,1,1,"Belathur,Bangalore",13.012767,77.756579,43.75221916620151
Owner,0,1,2,BHK,936.6245170805707,1,1,"Sector-1 Vaishali,Ghaziabad",28.6423,77.3445,52.70767934145868
Owner,0,0,4,BHK,2202.2384329561496,1,1,"Santoshpur,Kolkata",22.491938,88.386889,196.9906941315265
Dealer,0,0,2,BHK,931.5430760913389,1,1,"Vaishali Nagar,Jaipur",26.91868,75.750399,39.80711172414445
Dealer,1,1,3,BHK,1259.6594880992134,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,36.17591209798695
Dealer,0,1,2,BHK,1013.397268977642,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,90.80989851960264
Dealer,0,0,2,BHK,1077.290251871556,1,1,"Sector-115 Mohali,Mohali",30.712867,76.648557,25.600359317247115
